Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.079999,S,1.079999,0.5048668,0,0.3452812,0,1016.847,53.32483,12.52024,0,56.44785,79.43559,5.06338,573.73213461083,573.732134609394,0.00128381834494374,576.910005573324,576.910005572028,0.00122274863064488,89.99988,89.99988,303.8849,0.0006205444
1.089999,S,1.089999,0.5099481,0,0.3449465,0,1017.334,53.27206,12.75844,0,56.42607,79.43559,5.068177,574.481889533293,574.481889531853,0.0012861236563741,582.65482434025,582.65482433894,0.00123560986692115,89.99988,89.99988,309.7115,0.0006328362
1.099999,S,1.099999,0.5150363,0,0.3446164,0,1017.821,53.21928,12.99907,0,56.40429,79.43559,5.072974,575.232049767349,575.232049765906,0.00128842482960347,588.40714470935,588.407144708025,0.0012484941149292,89.99988,89.99988,315.5955,0.0006452567
1.109999,S,1.109999,0.5201314,0,0.3442909,0,1018.309,53.16647,13.24214,0,56.38251,79.43559,5.077771,575.98252789285,575.982527891404,0.00129072219811326,594.166969859536,594.166969858197,0.00126140133662183,89.99988,89.99988,321.5372,0.0006578062
1.119999,S,1.119999,0.5252334,0,0.3439699,0,1018.796,53.11362,13.48765,0,56.36073,79.43559,5.082569,576.73344311909,576.733443117641,0.00129301564063749,599.934304161817,599.934304160464,0.00127433149273919,89.99988,89.99988,327.5365,0.0006704848
1.129999,S,1.129999,0.5303423,0,0.3436533,0,1019.284,53.06076,13.73563,0,56.33895,79.43559,5.087366,577.484827235213,577.48482723376,0.00129530515717617,605.709152305092,605.709152303724,0.00128728454402143,89.99988,89.99988,333.5936,0.0006832929
1.139999,S,1.139999,0.5354584,0,0.343341,0,1019.772,53.00787,13.98606,0,56.31717,79.43559,5.092163,578.236410033489,578.236410032033,0.00129759064162159,611.49151627618,611.491516274798,0.00130026045014761,89.99988,89.99988,339.7086,0.0006962306
1.149999,S,1.149999,0.5405812,0,0.3430329,0,1020.26,52.95496,14.23895,0,56.29539,79.43559,5.09696,578.988493510793,578.988493509334,0.00129987300346845,617.281401081874,617.281401080477,0.00131325917989175,89.99988,89.99988,345.8814,0.0007092982
1.159999,S,1.159999,0.5457111,0,0.3427289,0,1020.749,52.90202,14.49432,0,56.27362,79.43559,5.101757,579.740942563258,579.740942561796,0.00130215165154521,623.078810377925,623.078810376513,0.00132628069611615,89.99988,89.99988,352.1122,0.000722496
1.169999,S,1.169999,0.5508479,0,0.342429,0,1021.237,52.84906,14.75217,0,56.25183,79.43559,5.106555,580.49373334903,580.493733347564,0.00130442664648483,628.883747581664,628.883747580238,0.00133932496228944,89.99988,89.99988,358.401,0.000735824
1.179999,S,1.179999,0.5559917,0,0.3421331,0,1021.726,52.79607,15.0125,0,56.23006,79.43559,5.111351,581.246961235539,581.24696123407,0.0013066985188259,634.696217064101,634.69621706266,0.00135239194718563,89.99988,89.99988,364.748,0.0007492826
1.189999,S,1.189999,0.5611426,0,0.3418411,0,1022.214,52.74306,15.27532,0,56.20828,79.43559,5.116149,582.000363962342,582.00036396087,0.00130896669255511,640.516220573638,640.516220572182,0.0013654816138186,89.99988,89.99988,371.1531,0.000762872
1.199999,S,1.199999,0.5663004,0,0.3415529,0,1022.703,52.69003,15.54063,0,56.1865,79.43559,5.120946,582.754426313896,582.754426312421,0.00131123168305278,646.34376470652,646.34376470505,0.00137859393035604,89.99988,89.99988,377.6165,0.0007765924
1.209999,S,1.209999,0.5714651,0,0.3412685,0,1023.192,52.63697,15.80844,0,56.16472,79.43559,5.125743,583.508671453032,583.508671451554,0.00131349350547718,652.178851290626,652.178851289141,0.00139172886511722,89.99988,89.99988,384.1383,0.000790444
1.219999,S,1.219999,0.5766369,0,0.3411111,0,1023.681,52.58388,16.08458,0,56.14294,79.43559,5.13054,584.259721783136,584.259721781655,0.00131574467165508,658.021448377865,658.021448376365,0.00140488631153968,89.99988,89.99988,390.7185,0.000804427
1.229999,S,1.229999,0.5818158,0,0.3408853,0,1024.171,52.53077,16.35997,0,56.12116,79.43559,5.135337,585.013235771946,585.013235770462,0.00131799715660033,663.871580604824,663.871580603309,0.00141806628281109,89.99988,89.99988,397.3572,0.0008185418
1.239999,S,1.239999,0.5870016,0,0.3405295,0,1024.66,52.47763,16.63145,0,56.09938,79.43559,5.140135,585.77103334799,585.771033346502,0.00132025452250058,669.729290807373,669.729290805844,0.001431268827741,89.99988,89.99988,404.0545,0.0008327885
1.249999,S,1.249999,0.5921945,0,0.3401758,0,1025.15,52.42448,16.90525,0,56.0776,79.43559,5.144932,586.529331603061,586.52933160157,0.00132250966013877,675.594583992304,675.59458399076,0.00144449392404678,89.99988,89.99988,410.8105,0.0008471673
1.259999,S,1.259999,0.5973944,0,0.3398243,0,1025.64,52.37129,17.18136,0,56.05582,79.43559,5.149729,587.288059011584,587.28805901009,0.00132476166002017,681.467464451151,681.467464449592,0.00145774154035087,89.99988,89.99988,417.6252,0.0008616784
1.269999,S,1.269999,0.6026013,0,0.3395684,0,1026.13,52.31808,17.46462,0,56.03404,79.43559,5.154526,588.044322761401,588.044322759904,0.00132700515612591,687.347907547327,687.347907545753,0.00147101159161552,89.99988,89.99988,424.4986,0.0008763222
1.279999,S,1.279999,0.6078154,0,0.3393852,0,1026.62,52.26485,17.75406,0,56.01226,79.43559,5.159323,588.798798371834,588.798798370334,0.00132924117921669,693.235895399439,693.23589539785,0.00148430400311058,89.99988,89.99988,431.431,0.0008910988
1.289999,S,1.289999,0.6130365,0,0.3392041,0,1027.11,52.21159,18.04612,0,55.99049,79.43559,5.164121,589.553528295426,589.553528293922,0.00133147435255734,699.131430550618,699.131430549014,0.00149761874633855,89.99988,89.99988,438.4223,0.0009060084
1.299999,S,1.299999,0.6182646,0,0.3390251,0,1027.6,52.1583,18.34082,0,55.96871,79.43559,5.168918,590.308441006598,590.308441005091,0.00133370466098961,705.03451482874,705.034514827121,0.00151095579265034,89.99988,89.99988,445.4727,0.0009210513
1.309999,S,1.309999,0.6234997,0,0.3388482,0,1028.091,52.10499,18.63813,0,55.94693,79.43559,5.173715,591.063941816944,591.063941815434,0.00133593214998825,710.945154114796,710.945154113162,0.00152431511385162,89.99988,89.99988,452.5821,0.0009362277
1.319999,S,1.319999,0.628742,0,0.3386733,0,1028.582,52.05166,18.9381,0,55.92515,79.43559,5.178512,591.819537994725,591.819537993212,0.00133815716819289,716.863349362461,716.863349360812,0.00153769668523445,89.99988,89.99988,459.7507,0.0009515377
1.329999,S,1.329999,0.6339913,0,0.3385003,0,1029.073,51.9983,19.24072,0,55.90337,79.43559,5.183309,592.575444116666,592.57544411515,0.00134037948822985,722.789103671176,722.789103669512,0.00155110047981715,89.99988,89.99988,466.9786,0.0009669818
1.339999,S,1.339999,0.6392477,0,0.3383293,0,1029.563,51.94492,19.54598,0,55.88159,79.43559,5.188107,593.331652235479,593.33165223396,0.00134259918589037,728.722420060912,728.722420059232,0.00156452647137596,89.99988,89.99988,474.2659,0.0009825599
1.349999,S,1.349999,0.644511,0,0.3381603,0,1030.055,51.89151,19.8539,0,55.85981,79.43559,5.192904,594.088233876742,594.08823387522,0.00134481630664917,734.66330226689,734.663302265195,0.00157797463414186,89.99988,89.99988,481.6125,0.0009982723
1.359999,S,1.359999,0.6497816,0,0.3379931,0,1030.546,51.83808,20.16448,0,55.83803,79.43559,5.197701,594.845133409451,594.845133407926,0.00134703113851292,740.611753468026,740.611753466316,0.0015914449452259,89.99988,89.99988,489.0186,0.001014119
1.369999,S,1.369999,0.6550592,0,0.3378278,0,1031.038,51.78462,20.47773,0,55.81625,79.43559,5.202498,595.602215729741,595.602215728213,0.00134924363600689,746.567775492196,746.567775490471,0.00160493738128439,89.99988,89.99988,496.4843,0.001030101
1.379999,S,1.379999,0.6603439,0,0.3376643,0,1031.529,51.73114,20.79365,0,55.79447,79.43559,5.207295,596.359615941477,596.359615939946,0.00135145364754862,752.531371518314,752.531371516574,0.0016184519174578,89.99988,89.99988,504.0096,0.001046218
1.389999,S,1.389999,0.6656357,0,0.3375026,0,1032.021,51.67764,21.11225,0,55.77269,79.43559,5.212092,597.117334044659,597.117334043125,0.00135366114282161,758.502544725295,758.502544723539,0.00163198852858345,89.99988,89.99988,511.5946,0.001062471
1.399999,S,1.399999,0.6709346,0,0.3373427,0,1032.513,51.6241,21.43355,0,55.75092,79.43559,5.216889,597.875362092001,597.875362090464,0.00135586633404131,764.481298212579,764.481298210808,0.0016455471916208,89.99988,89.99988,519.2394,0.001078858
1.409999,S,1.409999,0.6762406,0,0.3371845,0,1033.005,51.57055,21.75752,0,55.72914,79.43559,5.221686,598.6336444525,598.63364445096,0.00135806914541648,770.467634523298,770.467634521512,0.00165912788277141,89.99988,89.99988,526.9441,0.001095382
1.419999,S,1.419999,0.6815538,0,0.337028,0,1033.497,51.51697,22.0842,0,55.70736,79.43559,5.226484,599.392228809873,599.392228808329,0.00136027015296046,776.461556677423,776.461556675621,0.00167273058399697,89.99988,89.99988,534.7087,0.001112041
1.429999,S,1.429999,0.686874,0,0.3368732,0,1033.99,51.46336,22.41357,0,55.68558,79.43559,5.231281,600.15109132226,600.151091320713,0.00136246902319184,782.463067456501,782.463067454684,0.00168635527392435,89.99988,89.99988,542.5333,0.001128836
1.439999,S,1.439999,0.6922014,0,0.3368608,0,1034.482,51.40973,22.75517,0,55.6638,79.43559,5.236078,600.904343050627,600.904343049077,0.00136465268970312,788.472110752695,788.472110750862,0.00170000180051636,89.99988,89.99988,550.418,0.001145768
1.449999,S,1.449999,0.6975359,0,0.3368743,0,1034.975,51.35607,23.10142,0,55.64202,79.43559,5.240875,601.656601368225,601.656601366672,0.00136683167231657,794.488676631896,794.488676630048,0.00171367011693402,89.99988,89.99988,558.3629,0.001162837
1.459999,S,1.459999,0.7028775,0,0.3368877,0,1035.468,51.30239,23.4506,0,55.62024,79.43559,5.245672,602.408947105972,602.408947104416,0.00136900818413604,800.512765968307,800.512765966443,0.00172736019846938,89.99988,89.99988,566.368,0.001180042
1.469999,S,1.469999,0.7082261,0,0.3369011,0,1035.961,51.24868,23.80274,0,55.59846,79.43559,5.25047,603.161539209588,603.161539208029,0.00137118217968677,806.544381225585,806.544381223706,0.00174107201995976,89.99988,89.99988,574.4335,0.001197384
1.479999,S,1.479999,0.7135819,0,0.3369144,0,1036.454,51.19495,24.15785,0,55.57668,79.43559,5.255267,603.914051840344,603.914051838782,0.00137335418950735,812.583521609003,812.583521607108,0.00175480556154786,89.99988,89.99988,582.5593,0.001214863
1.489999,S,1.489999,0.7189447,0,0.3369277,0,1036.947,51.1412,24.5159,0,55.5549,79.43559,5.260064,604.666930046262,604.666930044697,0.00137552401654061,818.630190774311,818.630190772401,0.00176856080140581,89.99988,89.99988,590.7456,0.00123248
1.499999,S,1.499999,0.7243147,0,0.3369411,0,1037.441,51.08742,24.87692,0,55.53312,79.43559,5.264861,605.419840041324,605.419840039756,0.00137769116056443,824.684389039403,824.684389037477,0.00178233771270352,89.99988,89.99988,598.9924,0.001250235
1.509999,S,1.509999,0.7296918,0,0.3369544,0,1037.935,51.03362,25.24092,0,55.51134,79.43559,5.269658,606.172765930959,606.172765929388,0.00137985615211741,830.746116563223,830.746116561281,0.00179613627391627,89.99987,89.99987,607.2999,0.001268127
1.519999,S,1.519999,0.735076,0,0.3369676,0,1038.428,50.97979,25.60789,0,55.48957,79.43559,5.274456,606.925818977171,606.925818975598,0.0013820190063578,836.815374617336,836.815374615379,0.00180995646367094,89.99987,89.99987,615.668,0.001286157
1.529999,S,1.529999,0.7404673,0,0.3369808,0,1038.922,50.92593,25.97785,0,55.46778,79.43559,5.279253,607.679126336542,607.679126334966,0.0013841793594877,842.892165744875,842.892165742902,0.00182379825695643,89.99987,89.99987,624.0969,0.001304326
1.539999,S,1.539999,0.7458658,0,0.3369941,0,1039.416,50.87205,26.3508,0,55.44601,79.43559,5.28405,608.432370117622,608.432370116043,0.00138633798457762,848.976489310056,848.976489308067,0.00183766163649234,89.99987,89.99987,632.5867,0.001322633
1.549999,S,1.549999,0.7512713,0,0.3370072,0,1039.911,50.81815,26.72676,0,55.42423,79.43559,5.288847,609.185812580857,609.185812579275,0.00138849413887356,855.068347299701,855.068347297696,0.00185154657757072,89.99987,89.99987,641.1373,0.001341079
1.559999,S,1.559999,0.756684,0,0.3370204,0,1040.405,50.76422,27.1057,0,55.40245,79.43559,5.293644,609.939334516954,609.939334515368,0.00139064815585689,861.167740508538,861.167740506518,0.00186545305881845,89.99987,89.99987,649.749,0.001359664
1.569999,S,1.569999,0.7621038,0,0.3370335,0,1040.9,50.71027,27.48766,0,55.38067,79.43559,5.298441,610.693047187916,610.693047186328,0.00139280033869254,867.274670843917,867.274670841881,0.00187938106189406,89.99987,89.99987,658.4218,0.001378388
1.579999,S,1.579999,0.7675308,0,0.3370466,0,1041.395,50.65629,27.87264,0,55.35889,79.43559,5.303238,611.446736017022,611.446736015431,0.00139495100570364,873.389138067418,873.389138065366,0.0018933305716393,89.99987,89.99987,667.1556,0.001397252
1.589999,S,1.589999,0.772965,0,0.3370597,0,1041.889,50.60229,28.26063,0,55.33711,79.43559,5.308036,612.200528160847,612.200528159253,0.00139709917160427,879.511143212189,879.511143210121,0.00190730156304307,89.99987,89.99987,675.9507,0.001416255
1.599999,S,1.599999,0.7784063,0,0.3370727,0,1042.384,50.54826,28.65166,0,55.31533,79.43559,5.312833,612.954455408536,612.954455406939,0.0013992451698758,885.640687629268,885.640687627184,0.00192129401442907,89.99987,89.99987,684.8071,0.001435398
1.609999,S,1.609999,0.7838547,0,0.3370858,0,1042.88,50.49421,29.0457,0,55.29355,79.43559,5.31763,613.70851776009,613.70851775849,0.00140138916725895,891.777772669694,891.777772667594,0.00193530790578842,89.99987,89.99987,693.7249,0.001454681
1.619999,S,1.619999,0.7893103,0,0.3370987,0,1043.375,50.44013,29.44279,0,55.27177,79.43559,5.322427,614.462731110081,614.462731108478,0.00140353133049441,897.922399843452,897.922399841336,0.00194934321877965,89.99987,89.99987,702.7042,0.001474104
1.629999,S,1.629999,0.794773,0,0.3371117,0,1043.87,50.38603,29.84292,0,55.24999,79.43559,5.327224,615.216880881783,615.216880880177,0.00140567217496252,904.074568514758,904.074568512626,0.00196339994021508,89.99987,89.99987,711.7449,0.001493668
1.639999,S,1.639999,0.800243,0,0.3371247,0,1044.366,50.33191,30.24611,0,55.22821,79.43559,5.332022,615.971078337201,615.971078335592,0.00140781018483874,910.23427916045,910.234279158302,0.0019774780417488,89.99987,89.99987,720.8473,0.001513373
1.649999,S,1.649999,0.8057202,0,0.3371376,0,1044.862,50.27776,30.65232,0,55.20644,79.43559,5.336819,616.72548242206,616.725482420448,0.00140994717911253,916.401533846822,916.401533844658,0.00199157751322478,89.99987,89.99987,730.0113,0.001533218
1.659999,S,1.659999,0.8112046,0,0.3371505,0,1045.358,50.22358,31.06163,0,55.18466,79.43559,5.341616,617.480013663497,617.480013661882,0.00141208164195934,922.576333845439,922.576333843259,0.00200569832932875,89.99987,89.99987,739.2371,0.001553204
1.669999,S,1.669999,0.816696,0,0.3371634,0,1045.854,50.16938,31.47398,0,55.16288,79.43559,5.346413,618.234536957646,618.234536956029,0.00141421481635529,928.758679076829,928.758679074633,0.0020198404771762,89.99987,89.99987,748.5247,0.001573332
1.679999,S,1.679999,0.8221947,0,0.3371762,0,1046.35,50.11515,31.88941,0,55.1411,79.43559,5.35121,618.989179461089,618.989179459469,0.00141634614144531,934.948570733086,934.948570730873,0.00203400393827408,89.99987,89.99987,757.8741,0.001593601
1.689999,S,1.689999,0.8277007,0,0.337189,0,1046.847,50.06091,32.3079,0,55.11932,79.43559,5.356008,619.743933226538,619.743933224915,0.00141847514732379,941.146009926828,941.146009924599,0.00204818868943026,89.99987,89.99987,767.2856,0.001614012
1.699999,S,1.699999,0.8332139,0,0.3372018,0,1047.343,50.00663,32.7295,0,55.09754,79.43559,5.360805,620.498647255556,620.49864725393,0.00142060266769422,947.350996260691,947.350996258446,0.00206239471578967,89.99987,89.99987,776.7591,0.001634565
1.709999,S,1.709999,0.8387342,0,0.3372146,0,1047.84,49.95233,33.15415,0,55.07576,79.43559,5.365602,621.253496388439,621.25349638681,0.00142272830844222,953.563531085714,953.563531083453,0.00207662199855609,89.99987,89.99987,786.2947,0.00165526
1.719999,S,1.719999,0.8442618,0,0.3372273,0,1048.337,49.89801,33.58193,0,55.05398,79.43559,5.370399,622.008417046897,622.008417045265,0.00142485299422077,959.783615117154,959.783615114876,0.00209087052817982,89.99987,89.99987,795.8926,0.001676098
1.729999,S,1.729999,0.8497966,0,0.33724,0,1048.834,49.84366,34.01278,0,55.0322,79.43559,5.375196,622.763536387509,622.763536385874,0.00142697567911093,966.01125034183,966.011250339536,0.00210514028465198,89.99987,89.99987,805.5527,0.001697078
1.739999,S,1.739999,0.8553386,0,0.3372526,0,1049.331,49.78928,34.44674,0,55.01042,79.43559,5.379993,623.518584202545,623.518584200907,0.00142909634795445,972.246436044488,972.246436042178,0.0021194312478121,89.99987,89.99987,815.2751,0.0017182
1.749999,S,1.749999,0.8608878,0,0.3372653,0,1049.829,49.73489,34.8838,0,54.98864,79.43559,5.38479,624.273767121446,624.273767119805,0.00143121533423274,978.489173576166,978.48917357384,0.00213374340083453,89.99987,89.99987,825.0601,0.001739466
1.759999,S,1.759999,0.8664443,0,0.3372779,0,1050.326,49.68046,35.32397,0,54.96687,79.43559,5.389587,625.029037460494,625.02903745885,0.00143333298658544,984.739463811067,984.739463808724,0.00214807673038001,89.99987,89.99987,834.9075,0.001760875
1.769999,S,1.769999,0.8720079,0,0.3372905,0,1050.824,49.62601,35.76727,0,54.94509,79.43559,5.394385,625.78439521969,625.784395218044,0.00143544918374658,990.99730762339,990.997307621031,0.00216243122189663,89.99987,89.99987,844.8174,0.001782428
1.779999,S,1.779999,0.8775789,0,0.3373031,0,1051.322,49.57153,36.21367,0,54.92331,79.43559,5.399182,626.539800662603,626.539800660954,0.0014375633345446,997.262705489974,997.262705487598,0.00217680685492076,89.99987,89.99987,854.7901,0.001804124
1.789999,S,1.789999,0.8831571,0,0.3373156,0,1051.82,49.51704,36.66322,0,54.90153,79.43559,5.403979,627.295102790796,627.295102789144,0.00143967615141702,1003.53565637767,1003.53565637528,0.00219120361611314,89.99987,89.99987,864.8254,0.001825964
1.799999,S,1.799999,0.8887426,0,0.3373281,0,1052.318,49.46251,37.11589,0,54.87975,79.43559,5.408776,628.050651284859,628.050651283204,0.00144178733119894,1009.81616275014,1009.81616274773,0.00220562148910286,89.99987,89.99987,874.9236,0.001847948
1.809999,S,1.809999,0.8943353,0,0.3373406,0,1052.816,49.40797,37.5717,0,54.85797,79.43559,5.413573,628.806009044055,628.806009042397,0.00144389682841563,1016.10422270003,1016.1042226976,0.00222006045706428,89.99987,89.99987,885.0847,0.001870077
1.819999,S,1.819999,0.8999355,0,0.3373531,0,1053.315,49.35339,38.03063,0,54.83619,79.43559,5.418371,629.561724431128,629.561724429467,0.00144600514328918,1022.39983980362,1022.39983980118,0.00223452050817396,89.99987,89.99987,895.3087,0.00189235
